Region,count,normalized,source_sheet,8,allen_id,allen_acronym,allen_name,allen_parent,allen_major_division,allen_cortical_class,is_cortical,is_subcortical,allen_primary_group,thalamic_group,thalamic_subdivision,allen_path,mapping_type,count_pct_total,count_pct_brain,count_pct_thalamus
Ectorhinal area/Layer 5,10,0.15451174289246,brain9,,988,ECT5,Ectorhinal area/Layer 5,Ectorhinal area,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Ectorhinal area"", ""Ectorhinal area/Layer 5""]",exact,0.03544590954203885,0.15451174289245984,0.0
Nucleus of reunions,10,0.15451174289246,brain9,,181,RE,Nucleus of reuniens,Midline group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Midline group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Midline group of the dorsal thalamus"", ""Nucleus of reuniens""]",approx,0.03544590954203885,0.15451174289245984,2.0533880903490758
Prelimbic area,10,0.15451174289246,brain9,,972,PL,Prelimbic area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Prelimbic area""]",exact,0.03544590954203885,0.15451174289245984,0.0
Basic cell groups and regions,9,0.139060568603214,brain9,,8,grey,Basic cell groups and regions,root,,,False,False,Other,,,"[""root"", ""Basic cell groups and regions""]",exact,0.031901318587834966,0.13906056860321384,0.0
Hypothalamus,9,0.139060568603214,brain9,,1097,HY,Hypothalamus,Interbrain,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus""]",exact,0.031901318587834966,0.13906056860321384,0.0
Lateral hypothalamic area,9,0.139060568603214,brain9,,194,LHA,Lateral hypothalamic area,Hypothalamic lateral zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic lateral zone"", ""Lateral hypothalamic area""]",exact,0.031901318587834966,0.13906056860321384,0.0
Cerebral cortex,8,0.123609394313968,brain9,,688,CTX,Cerebral cortex,Cerebrum,Cerebrum,,False,False,Other,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex""]",exact,0.02835672763363108,0.12360939431396785,0.0
Dorsal auditory area,8,0.123609394313968,brain9,,1011,AUDd,Dorsal auditory area,Auditory areas,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Auditory areas"", ""Dorsal auditory area""]",exact,0.02835672763363108,0.12360939431396785,0.0
Temporal association areas,8,0.123609394313968,brain9,,541,TEa,Temporal association areas,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Temporal association areas""]",exact,0.02835672763363108,0.12360939431396785,0.0
Bed nuclei of the stria terminalis,7,0.108158220024722,brain9,,351,BST,Bed nuclei of the stria terminalis,"Pallidum, caudal region",Cerebrum,,False,True,Pallidum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Pallidum"", ""Pallidum, caudal region"", ""Bed nuclei of the stria terminalis""]",exact,0.024812136679427194,0.10815822002472188,0.0
Anterior olfactory nucleus,6,0.0927070457354759,brain9,,159,AON,Anterior olfactory nucleus,Olfactory areas,Cerebrum,Olfactory areas,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Olfactory areas"", ""Anterior olfactory nucleus""]",exact,0.02126754572522331,0.0927070457354759,0.0
Ectorhinal area/Layer 6a,5,0.0772558714462299,brain9,,977,ECT6a,Ectorhinal area/Layer 6a,Ectorhinal area,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Ectorhinal area"", ""Ectorhinal area/Layer 6a""]",exact,0.017722954771019424,0.07725587144622992,0.0
Entorhinal area,5,0.0772558714462299,brain9,,909,ENT,Entorhinal area,Retrohippocampal region,Cerebrum,Hippocampal formation,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Hippocampal formation"", ""Retrohippocampal region"", ""Entorhinal area""]",exact,0.017722954771019424,0.07725587144622992,0.0
Periaqueductal gray,5,0.0772558714462299,brain9,,795,PAG,Periaqueductal gray,"Midbrain, motor related",Brain stem,,False,True,Midbrain,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Midbrain"", ""Midbrain, motor related"", ""Periaqueductal gray""]",exact,0.017722954771019424,0.07725587144622992,0.0
Taenia tecta,5,0.0772558714462299,brain9,,589,TT,Taenia tecta,Olfactory areas,Cerebrum,Olfactory areas,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Olfactory areas"", ""Taenia tecta""]",exact,0.017722954771019424,0.07725587144622992,0.0
Central medial nucleus of the thalamus,4,0.0618046971569839,brain9,,599,CM,Central medial nucleus of the thalamus,Intralaminar nuclei of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Intralaminar nuclei of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Intralaminar nuclei of the dorsal thalamus"", ""Central medial nucleus of the thalamus""]",exact,0.01417836381681554,0.061804697156983925,0.8213552361396305
Field CA3,4,0.0618046971569839,brain9,,463,CA3,Field CA3,Ammon's horn,Cerebrum,Hippocampal formation,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Hippocampal formation"", ""Hippocampal region"", ""Ammon's horn"", ""Field CA3""]",exact,0.01417836381681554,0.061804697156983925,0.0
Globus pallidus,4,0.0618046971569839,brain9,,1022,GPe,"Globus pallidus, external segment","Pallidum, dorsal region",Cerebrum,,False,True,Pallidum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Pallidum"", ""Pallidum, dorsal region"", ""Globus pallidus, external segment""]",override,0.01417836381681554,0.061804697156983925,0.0
Reticular nucleus of the thalamus,4,0.0618046971569839,brain9,,262,RT,Reticular nucleus of the thalamus,"Thalamus, polymodal association cortex related",Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Reticular nucleus of the thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Reticular nucleus of the thalamus""]",exact,0.01417836381681554,0.061804697156983925,0.8213552361396305
Substantia innominata,4,0.0618046971569839,brain9,,342,SI,Substantia innominata,"Pallidum, ventral region",Cerebrum,,False,True,Pallidum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Pallidum"", ""Pallidum, ventral region"", ""Substantia innominata""]",exact,0.01417836381681554,0.061804697156983925,0.0
Anterior hypothalamic nucleus,3,0.046353522867738,brain9,,88,AHN,Anterior hypothalamic nucleus,Hypothalamic medial zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic medial zone"", ""Anterior hypothalamic nucleus""]",exact,0.010633772862611655,0.04635352286773795,0.0
Interanteromedial nucleus of the thalamus,3,0.046353522867738,brain9,,1120,IAM,Interanteromedial nucleus of the thalamus,Anterior group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Anterior group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Anterior group of the dorsal thalamus"", ""Interanteromedial nucleus of the thalamus""]",exact,0.010633772862611655,0.04635352286773795,0.6160164271047228
Lateral septal nucleus,3,0.046353522867738,brain9,,242,LS,Lateral septal nucleus,Lateral septal complex,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Lateral septal complex"", ""Lateral septal nucleus""]",exact,0.010633772862611655,0.04635352286773795,0.0
Medial preoptic area,3,0.046353522867738,brain9,,523,MPO,Medial preoptic area,Periventricular region,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Periventricular region"", ""Medial preoptic area""]",exact,0.010633772862611655,0.04635352286773795,0.0
Medial preoptic nucleus,3,0.046353522867738,brain9,,515,MPN,Medial preoptic nucleus,Hypothalamic medial zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic medial zone"", ""Medial preoptic nucleus""]",exact,0.010633772862611655,0.04635352286773795,0.0
Periventricular hypothalamic nucleus,3,0.046353522867738,brain9,,118,PVi,"Periventricular hypothalamic nucleus, intermediate part",Periventricular zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Periventricular zone"", ""Periventricular hypothalamic nucleus, intermediate part""]",override,0.010633772862611655,0.04635352286773795,0.0
Posterior parietal association areas,3,0.046353522867738,brain9,,22,PTLp,Posterior parietal association areas,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Posterior parietal association areas""]",exact,0.010633772862611655,0.04635352286773795,0.0
Retrosplenial area,3,0.046353522867738,brain9,,254,RSP,Retrosplenial area,Isocortex,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Retrosplenial area""]",exact,0.010633772862611655,0.04635352286773795,0.0
Anterior amygdalar area,2,0.030902348578492,brain9,,23,AAA,Anterior amygdalar area,Striatum-like amygdalar nuclei,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum-like amygdalar nuclei"", ""Anterior amygdalar area""]",exact,0.00708918190840777,0.030902348578491962,0.0
Anteroventral nucleus of thalamus,2,0.030902348578492,brain9,,255,AV,Anteroventral nucleus of thalamus,Anterior group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Anterior group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Anterior group of the dorsal thalamus"", ""Anteroventral nucleus of thalamus""]",exact,0.00708918190840777,0.030902348578491962,0.41067761806981523
Basomedial amygdalar nucleus,2,0.030902348578492,brain9,,319,BMA,Basomedial amygdalar nucleus,Cortical subplate,Cerebrum,,False,False,Other,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical subplate"", ""Basomedial amygdalar nucleus""]",exact,0.00708918190840777,0.030902348578491962,0.0
Intercalated amygdalar nucleus,2,0.030902348578492,brain9,,1105,IA,Intercalated amygdalar nucleus,Striatum-like amygdalar nuclei,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum-like amygdalar nuclei"", ""Intercalated amygdalar nucleus""]",exact,0.00708918190840777,0.030902348578491962,0.0
Paraventricular hypothalamic nucleus,2,0.030902348578492,brain9,,38,PVH,Paraventricular hypothalamic nucleus,Periventricular zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Periventricular zone"", ""Paraventricular hypothalamic nucleus""]",exact,0.00708918190840777,0.030902348578491962,0.0
Piriform-amygdalar area,2,0.030902348578492,brain9,,788,PAA,Piriform-amygdalar area,Olfactory areas,Cerebrum,Olfactory areas,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Olfactory areas"", ""Piriform-amygdalar area""]",exact,0.00708918190840777,0.030902348578491962,0.0
Supramammillary nucleus,2,0.030902348578492,brain9,,525,SUM,Supramammillary nucleus,Mammillary body,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic medial zone"", ""Mammillary body"", ""Supramammillary nucleus""]",exact,0.00708918190840777,0.030902348578491962,0.0
Ventral premammillary nucleus,2,0.030902348578492,brain9,,1004,PMv,Ventral premammillary nucleus,Hypothalamic medial zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic medial zone"", ""Ventral premammillary nucleus""]",exact,0.00708918190840777,0.030902348578491962,0.0
Anterodorsal nucleus,1,0.015451174289246,brain9,,64,AD,Anterodorsal nucleus,Anterior group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Anterior group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Anterior group of the dorsal thalamus"", ""Anterodorsal nucleus""]",exact,0.003544590954203885,0.015451174289245981,0.20533880903490762
Central amygdalar nucleus,1,0.015451174289246,brain9,,536,CEA,Central amygdalar nucleus,Striatum-like amygdalar nuclei,Cerebrum,,False,True,Striatum,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral nuclei"", ""Striatum"", ""Striatum-like amygdalar nuclei"", ""Central amygdalar nucleus""]",exact,0.003544590954203885,0.015451174289245981,0.0
Cortical amygdalar area,1,0.015451174289246,brain9,,631,COA,Cortical amygdalar area,Olfactory areas,Cerebrum,Olfactory areas,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Olfactory areas"", ""Cortical amygdalar area""]",exact,0.003544590954203885,0.015451174289245981,0.0
Dentate gyrus,1,0.015451174289246,brain9,,726,DG,Dentate gyrus,Hippocampal region,Cerebrum,Hippocampal formation,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Hippocampal formation"", ""Hippocampal region"", ""Dentate gyrus""]",exact,0.003544590954203885,0.015451174289245981,0.0
Dorsal part of the lateral geniculate complex,1,0.015451174289246,brain9,,170,LGd,Dorsal part of the lateral geniculate complex,"Geniculate group, dorsal thalamus",Brain stem,,False,True,Thalamus,"Thalamus, sensory-motor cortex related","Geniculate group, dorsal thalamus","[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, sensory-motor cortex related"", ""Geniculate group, dorsal thalamus"", ""Dorsal part of the lateral geniculate complex""]",exact,0.003544590954203885,0.015451174289245981,0.20533880903490762
Dorsal premammillary nucleus,1,0.015451174289246,brain9,,980,PMd,Dorsal premammillary nucleus,Hypothalamic medial zone,Brain stem,,False,True,Hypothalamus,,,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Hypothalamus"", ""Hypothalamic medial zone"", ""Dorsal premammillary nucleus""]",exact,0.003544590954203885,0.015451174289245981,0.0
Ectorhinal area/Layer 2/3,1,0.015451174289246,brain9,,427,ECT2/3,Ectorhinal area/Layer 2/3,Ectorhinal area,Cerebrum,Isocortex,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Isocortex"", ""Ectorhinal area"", ""Ectorhinal area/Layer 2/3""]",exact,0.003544590954203885,0.015451174289245981,0.0
Field CA1,1,0.015451174289246,brain9,,382,CA1,Field CA1,Ammon's horn,Cerebrum,Hippocampal formation,True,False,Cortex,,,"[""root"", ""Basic cell groups and regions"", ""Cerebrum"", ""Cerebral cortex"", ""Cortical plate"", ""Hippocampal formation"", ""Hippocampal region"", ""Ammon's horn"", ""Field CA1""]",exact,0.003544590954203885,0.015451174289245981,0.0
Interanterodorsal nucleus of the thalamus,1,0.015451174289246,brain9,,1113,IAD,Interanterodorsal nucleus of the thalamus,Anterior group of the dorsal thalamus,Brain stem,,False,True,Thalamus,"Thalamus, polymodal association cortex related",Anterior group of the dorsal thalamus,"[""root"", ""Basic cell groups and regions"", ""Brain stem"", ""Interbrain"", ""Thalamus"", ""Thalamus, polymodal association cortex related"", ""Anterior group of the dorsal thalamus"", ""Interanterodorsal nucleus of the thalamus""]",exact,0.003544590954203885,0.015451174289245981,0.20533880903490762
